pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
FS,9/6/2019,82.8,-1.0949,6.1501,Max Kepler,596146,461325,strikeout,swinging_strike_blocked,n/a,n/a,n/a,n/a,14,Max Kepler strikes out swinging.  ,R,L,R,MIN,CLE,S,2,null,0,2,2019,0.3015,-0.474,0.3272,1.3169,null,null,664774,2,9,Bot,null,null,n/a,n/a,547379,n/a,190907_032929,2.6409,-120.4127,-3.5898,2.3475,23.6721,-36.2253,3.4,1.64,null,null,null,81.86,744,5.718,567030,461325,547379,467793,543401,644374,596019,641343,640458,624577,54.7819,null,null,0,1,0,0,null,72,3,Split Finger,2,2,2,2,2,2,2,2,Infield shift,Standard
FT,9/6/2019,90.8,-2.4238,5.6808,Max Kepler,596146,461325,null,foul,n/a,n/a,n/a,n/a,6,null,R,L,R,MIN,CLE,S,null,null,0,1,2019,-0.9849,1.4064,0.5126,2.4535,null,null,664774,2,9,Bot,null,null,n/a,n/a,547379,n/a,190907_032852,9.4905,-131.8595,-5.1833,-13.5514,27.56,-14.7749,3.4,1.64,153,66.1,22.2,91.055,2201,6.517,567030,461325,547379,467793,543401,644374,596019,641343,640458,624577,53.9821,null,null,null,null,null,null,null,72,2,2-Seam Fastball,2,2,2,2,2,2,2,2,Infield shift,Standard
FT,9/6/2019,90.1,-2.4243,5.7667,Max Kepler,596146,461325,null,foul,n/a,n/a,n/a,n/a,7,null,R,L,R,MIN,CLE,S,null,null,0,0,2019,-0.9208,1.0516,-0.8029,2.1185,null,null,664774,2,9,Bot,null,null,n/a,n/a,547379,n/a,190907_032819,6.0148,-131.0673,-5.3875,-11.9157,26.2185,-19.0574,3.4,1.64,169,68.5,62.7,90.631,2236,6.51,567030,461325,547379,467793,543401,644374,596019,641343,640458,624577,53.9894,null,null,null,null,null,null,null,72,1,2-Seam Fastball,2,2,2,2,2,2,2,2,Infield shift,Standard
SI,9/6/2019,92,2.521,5.1655,Max Kepler,596146,424144,single,hit_into_play_no_out,n/a,n/a,n/a,n/a,7,Max Kepler singles on a line drive to right fielder Yasiel Puig.  ,R,L,L,MIN,CLE,X,9,line_drive,2,2,2019,1.4288,0.7463,-0.427,1.6893,null,null,null,2,7,Bot,158.07,106.59,n/a,n/a,547379,n/a,190907_024336,-10.5406,-133.5927,-4.577,19.2973,27.6176,-22.4957,3.39,1.64,234,77.1,16.9,91.956,2168,6.289,567030,424144,547379,467793,543401,644374,596019,641343,640458,624577,54.2109,0.912,0.833,0.9,1,1,0,4,56,7,Sinker,2,1,2,1,1,2,2,1,Infield shift,Standard
SI,9/6/2019,94.4,2.6902,5.1366,Max Kepler,596146,424144,null,foul,n/a,n/a,n/a,n/a,2,null,R,L,L,MIN,CLE,S,null,null,2,2,2019,1.5016,0.5693,-0.0722,3.4325,null,null,null,2,7,Bot,null,null,n/a,n/a,547379,n/a,190907_024303,-10.4371,-137.1956,-0.0339,21.0118,27.5367,-25.2015,3.4,1.64,null,null,null,94.297,2244,6.091,567030,424144,547379,467793,543401,644374,596019,641343,640458,624577,54.4088,null,null,null,null,null,null,null,56,6,Sinker,2,1,2,1,1,2,2,1,Infield shift,Standard
SL,9/6/2019,83.1,2.8455,4.9033,Max Kepler,596146,424144,null,ball,n/a,n/a,n/a,n/a,13,null,R,L,L,MIN,CLE,B,null,null,1,2,2019,-0.5076,0.1216,-2.0066,2.1642,null,null,null,2,7,Bot,null,null,n/a,n/a,547379,n/a,190907_024245,-10.0548,-120.6288,-0.0682,-3.1357,21.4795,-31.1948,3.4,1.64,null,null,null,82.751,2464,6.002,567030,424144,547379,467793,543401,644374,596019,641343,640458,624577,54.4972,null,null,null,null,null,null,null,56,5,Slider,2,1,2,1,1,2,2,1,Infield shift,Standard
SI,9/6/2019,93,2.6168,5.1734,Max Kepler,596146,424144,null,foul,n/a,n/a,n/a,n/a,4,null,R,L,L,MIN,CLE,S,null,null,1,2,2019,1.4402,0.5477,-0.7815,2.5451,null,null,null,2,7,Bot,null,null,n/a,n/a,547379,n/a,190907_024219,-11.7595,-135.012,-2.1528,19.913,27.1132,-25.2772,3.4,1.64,275,89.2,17.5,92.739,2060,6.09,567030,424144,547379,467793,543401,644374,596019,641343,640458,624577,54.4092,null,null,null,null,null,null,null,56,4,Sinker,2,1,2,1,1,2,2,1,Infield shift,Standard
SL,9/6/2019,79.8,3.0622,4.9864,Max Kepler,596146,424144,null,ball,n/a,n/a,n/a,n/a,13,null,R,L,L,MIN,CLE,B,null,null,0,2,2019,-0.7748,0.1849,-0.909,1.0276,null,null,null,2,7,Bot,null,null,n/a,n/a,547379,n/a,190907_024155,-7.1986,-115.9133,-2.2725,-5.4613,21.1913,-30.3972,3.4,1.64,null,null,null,78.512,2294,5.435,567030,424144,547379,467793,543401,644374,596019,641343,640458,624577,55.0649,null,null,null,null,null,null,null,56,3,Slider,2,1,2,1,1,2,2,1,Infield shift,Standard
FF,9/6/2019,93.9,2.1218,5.5572,Max Kepler,596146,424144,null,swinging_strike,n/a,n/a,n/a,n/a,2,null,R,L,L,MIN,CLE,S,null,null,0,1,2019,1.0233,1.1619,0.0678,3.4141,null,null,null,2,7,Bot,null,null,n/a,n/a,547379,n/a,190907_024135,-7.5671,-136.6484,-2.4103,14.4126,28.7702,-17.3196,3.4,1.64,null,null,null,94.029,2143,6.261,567030,424144,547379,467793,543401,644374,596019,641343,640458,624577,54.2381,null,null,null,null,null,null,null,56,2,4-Seam Fastball,2,1,2,1,1,2,2,1,Infield shift,Standard
SI,9/6/2019,93,2.7794,5.1175,Max Kepler,596146,424144,null,foul,n/a,n/a,n/a,n/a,9,null,R,L,L,MIN,CLE,S,null,null,0,0,2019,1.5179,0.638,0.3921,2.1086,null,null,null,2,7,Bot,null,null,n/a,n/a,547379,n/a,190907_024111,-9.4405,-135.103,-3.3318,20.6211,28.4272,-23.8481,3.4,1.64,null,null,null,93.086,2237,6.356,567030,424144,547379,467793,543401,644374,596019,641343,640458,624577,54.1438,null,null,null,null,null,null,null,56,1,Sinker,2,1,2,1,1,2,2,1,Infield shift,Standard
FF,9/6/2019,92.2,-1.525,5.9727,Max Kepler,596146,592644,single,hit_into_play_no_out,n/a,n/a,n/a,n/a,7,Max Kepler singles on a fly ball to left fielder Jake Bauers.   LaMonte Wade to 3rd.  ,R,L,R,MIN,CLE,X,7,fly_ball,1,2,2019,-0.3536,1.5929,-0.5097,2.1496,null,null,664774,0,5,Bot,70.51,139.62,n/a,n/a,547379,n/a,190907_015204,3.3618,-134.109,-7.3803,-5.0105,29.0034,-11.4915,3.4,1.64,194,68.9,50.2,92.462,2302,6.469,567030,592644,547379,467793,543401,644374,596019,641343,640458,624577,54.0305,0.175,0.175,0.9,1,1,0,3,40,6,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shift,Standard
FF,9/6/2019,90.5,-1.4907,6.0221,Max Kepler,596146,592644,null,foul,n/a,n/a,n/a,n/a,12,null,R,L,R,MIN,CLE,S,null,null,1,2,2019,-0.3973,1.7565,0.8013,3.7045,null,null,664774,0,5,Bot,null,null,n/a,n/a,547379,n/a,190907_015129,6.5295,-131.6021,-3.5112,-6.0083,29.1656,-11.4699,3.4,1.64,null,null,null,89.97,2315,6.102,567030,592644,547379,467793,543401,644374,596019,641343,640458,624577,54.3976,null,null,null,null,null,null,null,40,5,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shift,Standard
CH,9/6/2019,82.3,-1.837,5.8765,Max Kepler,596146,592644,null,foul,n/a,n/a,n/a,n/a,8,null,R,L,R,MIN,CLE,S,null,null,1,2,2019,-0.7139,1.3019,-0.0546,1.6921,null,null,664774,0,5,Bot,null,null,n/a,n/a,547379,n/a,190907_015103,5.4083,-119.7334,-5.5281,-7.817,20.5915,-18.8621,3.4,1.64,273,101.4,16.5,82.526,1772,6.209,567030,592644,547379,467793,543401,644374,596019,641343,640458,624577,54.2908,null,null,null,null,null,null,null,40,4,Changeup,1,1,1,1,1,1,1,1,Infield shift,Standard
FF,9/6/2019,89.9,-1.5217,6.0178,Max Kepler,596146,592644,null,ball,n/a,n/a,n/a,n/a,14,null,R,L,R,MIN,CLE,B,null,null,0,2,2019,-0.3671,1.4696,1.2063,2.1733,null,null,664774,0,5,Bot,null,null,n/a,n/a,547379,n/a,190907_015035,7.5599,-130.7156,-6.7114,-5.7517,26.1252,-14.0519,3.4,1.64,null,null,null,90.315,2288,6.47,567030,592644,547379,467793,543401,644374,596019,641343,640458,624577,54.0297,null,null,null,null,null,null,null,40,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shift,Standard
FF,9/6/2019,90.2,-1.5738,6.039,Max Kepler,596146,592644,null,called_strike,n/a,n/a,n/a,n/a,12,null,R,L,R,MIN,CLE,S,null,null,0,1,2019,-0.3247,1.5744,0.9798,2.8291,null,null,664774,0,5,Bot,null,null,n/a,n/a,547379,n/a,190907_015006,6.9721,-131.1234,-5.296,-5.0985,26.2105,-13.3745,3.4,1.64,null,null,null,89.718,2362,5.926,567030,592644,547379,467793,543401,644374,596019,641343,640458,624577,54.5738,null,null,null,null,null,null,null,40,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shift,Standard
FF,9/6/2019,90,-1.6766,6.1205,Max Kepler,596146,592644,null,foul,n/a,n/a,n/a,n/a,12,null,R,L,R,MIN,CLE,S,null,null,0,0,2019,-0.299,1.6737,0.9006,3.4121,null,null,664774,0,5,Bot,null,null,n/a,n/a,547379,n/a,190907_014945,7.0058,-130.8609,-4.2815,-4.8427,26.4431,-12.3377,3.4,1.64,181,72,62.7,89.937,2357,6.199,567030,592644,547379,467793,543401,644374,596019,641343,640458,624577,54.3004,null,null,null,null,null,null,null,40,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shift,Standard
CH,9/6/2019,82.2,-1.9142,5.9492,Max Kepler,596146,592644,field_out,hit_into_play,n/a,n/a,n/a,n/a,5,Max Kepler grounds out softly; third baseman Yu Chang to first baseman Carlos Santana.  ,R,L,R,MIN,CLE,X,5,ground_ball,1,0,2019,-0.9067,1.0095,-0.1898,2.1889,null,null,null,1,3,Bot,119.45,189.26,n/a,n/a,547379,n/a,190907_010103,5.654,-119.6265,-3.9569,-9.7506,22.1667,-21.962,3.4,1.64,4,32.7,-33.7,82.303,1644,6.264,567030,592644,547379,467793,543401,644374,596019,641343,640458,624577,54.2354,0.145,0.144,0,1,0,0,1,23,2,Changeup,0,1,0,1,1,0,0,1,Infield shift,Standard
CH,9/6/2019,82.5,-1.8153,6.0175,Max Kepler,596146,592644,null,ball,n/a,n/a,n/a,n/a,13,null,R,L,R,MIN,CLE,B,null,null,0,0,2019,-0.7259,1.0274,-1.7361,1.6272,null,null,null,1,3,Bot,null,null,n/a,n/a,547379,n/a,190907_010048,1.5778,-120.1047,-5.4826,-7.2967,22.1197,-21.4606,3.4,1.64,null,null,null,82.53,1558,6.174,567030,592644,547379,467793,543401,644374,596019,641343,640458,624577,54.3253,null,null,null,null,null,null,null,23,1,Changeup,0,1,0,1,1,0,0,1,Infield shift,Standard
FF,9/6/2019,90.9,-1.8135,6.1956,Max Kepler,596146,592644,field_out,hit_into_play,n/a,n/a,n/a,n/a,1,Max Kepler flies out to right fielder Yasiel Puig.  ,R,L,R,MIN,CLE,X,9,fly_ball,0,0,2019,-0.3252,1.4234,-0.2978,2.9359,null,null,null,0,1,Bot,212.28,111.69,n/a,n/a,547379,n/a,190907_002153,4.4639,-132.3104,-5.2944,-4.6714,25.838,-14.7186,3.4,1.64,288,98,52.3,90.81,2207,6.03,567030,592644,547379,467793,543401,644374,596019,641343,640458,624577,54.4695,0.02,0.032,0,1,0,0,3,5,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard
CU,9/5/2019,86.9,-1.6545,6.3846,Max Kepler,596146,598264,strikeout,swinging_strike_blocked,n/a,n/a,n/a,n/a,13,Max Kepler strikes out swinging; catcher Christian Vazquez to first baseman Sam Travis.  ,R,L,R,BOS,MIN,S,2,null,3,2,2019,0.2749,-1.0331,-0.0787,0.7249,641598,543068,553902,2,7,Top,null,null,n/a,n/a,543877,n/a,190906_011612,3.2026,-126.42,-5.2536,2.2583,25.9494,-42.2832,3.4,1.64,null,null,null,86.482,2260,6.052,565097,598264,543877,607752,571788,646240,593428,643217,491676,605141,54.4471,null,null,0,1,0,0,null,49,7,Curveball,1,2,2,1,2,1,2,1,Infield shift,Standard
CU,9/5/2019,86.6,-1.719,6.3193,Max Kepler,596146,598264,null,foul,n/a,n/a,n/a,n/a,5,null,R,L,R,BOS,MIN,S,null,null,3,2,2019,0.7587,-0.9648,0.1894,2.801,641598,543068,553902,2,7,Top,null,null,n/a,n/a,543877,n/a,190906_011536,3.0128,-126.0578,-0.2763,7.3953,25.0224,-42.5129,3.4,1.64,4,68.8,-38,86.203,2235,5.964,565097,598264,543877,607752,571788,646240,593428,643217,491676,605141,54.5358,null,null,null,null,null,null,null,49,6,Curveball,1,2,2,1,2,1,2,1,Infield shift,Standard
CU,9/5/2019,87.9,-1.6904,6.3016,Max Kepler,596146,598264,null,blocked_ball,n/a,n/a,n/a,n/a,14,null,R,L,R,BOS,MIN,B,null,null,2,2,2019,0.6407,-1.209,1.7598,-0.0951,641598,543068,553902,2,7,Top,null,null,n/a,n/a,543877,n/a,190906_011458,6.9796,-127.6893,-6.8509,5.4519,25.9654,-43.989,3.4,1.64,null,null,null,86.956,2385,5.757,565097,598264,543877,607752,571788,646240,593428,643217,491676,605141,54.7422,null,null,null,null,null,null,null,49,5,Curveball,1,2,2,1,2,1,2,1,Infield shift,Standard
CU,9/5/2019,87.3,-1.6727,6.28,Max Kepler,596146,598264,null,foul,n/a,n/a,n/a,n/a,9,null,R,L,R,BOS,MIN,S,null,null,2,1,2019,0.3221,-0.9466,0.6137,1.9764,641598,543068,553902,2,7,Top,null,null,n/a,n/a,543877,n/a,190906_011404,4.8213,-127.0958,-2.2856,2.4658,25.8301,-42.0678,3.4,1.64,null,null,null,86.855,2323,5.961,565097,598264,543877,607752,571788,646240,593428,643217,491676,605141,54.5385,null,null,null,null,null,null,null,49,4,Curveball,1,2,2,1,2,1,2,1,Infield shift,Standard
CU,9/5/2019,85.8,-1.7001,6.3117,Max Kepler,596146,598264,null,called_strike,n/a,n/a,n/a,n/a,4,null,R,L,R,BOS,MIN,S,null,null,2,0,2019,0.294,-1.0048,-0.3475,2.6606,641598,543068,553902,2,7,Top,null,null,n/a,n/a,543877,n/a,190906_011338,2.5993,-124.9445,-0.3861,2.5196,25.0237,-42.7193,3.4,1.64,null,null,null,85.398,2343,5.975,565097,598264,543877,607752,571788,646240,593428,643217,491676,605141,54.5248,null,null,null,null,null,null,null,49,3,Curveball,1,2,2,1,2,1,2,1,Infield shift,Standard
FF,9/5/2019,97.2,-1.6755,6.3187,Max Kepler,596146,598264,null,ball,n/a,n/a,n/a,n/a,12,null,R,L,R,BOS,MIN,B,null,null,1,0,2019,-1.0233,1.4664,0.9261,3.2061,641598,543068,553902,2,7,Top,null,null,n/a,n/a,543877,n/a,190906_011314,9.2833,-141.0984,-6.1125,-15.7583,32.529,-11.4704,3.4,1.64,null,null,null,96.896,2410,6.28,565097,598264,543877,607752,571788,646240,593428,643217,491676,605141,54.2193,null,null,null,null,null,null,null,49,2,4-Seam Fastball,1,2,2,1,2,1,2,1,Infield shift,Standard
FF,9/5/2019,96.9,-1.7565,6.3419,Max Kepler,596146,598264,null,ball,n/a,n/a,n/a,n/a,12,null,R,L,R,BOS,MIN,B,null,null,0,0,2019,-1.0802,1.3882,0.2987,4.0281,641598,543068,553902,2,7,Top,null,null,n/a,n/a,543877,n/a,190906_011250,7.9448,-140.8347,-3.7754,-16.1652,32.4894,-13.1047,3.4,1.64,null,null,null,96.751,2436,6.306,565097,598264,543877,607752,571788,646240,593428,643217,491676,605141,54.193,null,null,null,null,null,null,null,49,1,4-Seam Fastball,1,2,2,1,2,1,2,1,Infield shift,Standard
FC,9/5/2019,92.1,-1.2514,5.327,Max Kepler,596146,519393,field_out,hit_into_play,n/a,n/a,n/a,n/a,9,Max Kepler grounds out sharply to first baseman Sam Travis.  ,R,L,R,BOS,MIN,X,3,ground_ball,1,0,2019,0.2038,0.493,0.4817,2.0893,null,null,null,0,6,Top,159.6,165.43,n/a,n/a,543877,n/a,190906_003143,3.9724,-134.1224,-3.5119,1.6659,27.4411,-25.6562,3.4,1.64,37,102.2,-1.5,92.672,2249,6.467,565097,519393,543877,607752,571788,646240,593428,643217,491676,605141,54.0328,0.398,0.375,0,1,0,0,2,35,2,Cutter,1,1,1,1,1,1,1,1,Infield shift,Standard
FF,9/5/2019,93.5,-1.2766,5.3888,Max Kepler,596146,519393,null,ball,n/a,n/a,n/a,n/a,11,null,R,L,R,BOS,MIN,B,null,null,0,0,2019,-0.2506,0.9855,-0.644,3.6222,null,null,null,0,6,Top,null,null,n/a,n/a,543877,n/a,190906_003123,2.2095,-136.2953,-1.0566,-3.633,28.5567,-19.6725,3.02,1.43,null,null,null,94.525,2244,6.687,565097,519393,543877,607752,571788,646240,593428,643217,491676,605141,53.8122,null,null,null,null,null,null,null,35,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shift,Standard
FC,9/5/2019,95.1,-2.3325,5.8107,Max Kepler,596146,543135,field_out,hit_into_play,n/a,n/a,n/a,n/a,7,Max Kepler grounds out; second baseman Brock Holt to first baseman Sam Travis.  ,R,L,R,BOS,MIN,X,4,ground_ball,2,2,2019,0.0797,0.721,-0.2923,2.044,null,null,null,2,3,Top,145.15,156.51,n/a,n/a,543877,n/a,190905_234454,5.1774,-138.4823,-5.9013,-0.0211,28.1515,-21.8408,3.4,1.64,8,90.6,-15.8,95.584,2401,6.33,565097,543135,543877,607752,571788,646240,593428,643217,491676,605141,54.1695,0.145,0.124,0,1,0,0,2,16,8,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,9/5/2019,99.7,-2.4695,5.6704,Max Kepler,596146,543135,null,ball,n/a,n/a,n/a,n/a,11,null,R,L,R,BOS,MIN,B,null,null,1,2,2019,-0.8618,1.254,-0.4496,4.5456,null,null,null,2,3,Top,null,null,n/a,n/a,543877,n/a,190905_234432,7.6042,-145.122,-0.682,-13.9549,32.5441,-14.3984,3.4,1.64,null,null,null,100.171,2219,6.439,565097,543135,543877,607752,571788,646240,593428,643217,491676,605141,54.0606,null,null,null,null,null,null,null,16,7,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard
FS,9/5/2019,89.3,-2.2841,6.0611,Max Kepler,596146,543135,null,foul,n/a,n/a,n/a,n/a,13,null,R,L,R,BOS,MIN,S,null,null,1,2,2019,-0.475,0.5334,-0.0147,1.1997,null,null,null,2,3,Top,null,null,n/a,n/a,543877,n/a,190905_234409,6.4995,-129.8756,-7.0724,-6.4745,22.6956,-25.1464,3.4,1.64,97,81.5,6.3,89.07,1602,5.809,565097,543135,543877,607752,571788,646240,593428,643217,491676,605141,54.6905,null,null,null,null,null,null,null,16,6,Split Finger,0,0,0,0,0,0,0,0,Infield shift,Standard
FS,9/5/2019,90,-2.1709,6.0363,Max Kepler,596146,543135,null,ball,n/a,n/a,n/a,n/a,14,null,R,L,R,BOS,MIN,B,null,null,0,2,2019,-0.4152,0.8549,0.4472,1.4723,null,null,null,2,3,Top,null,null,n/a,n/a,543877,n/a,190905_234349,7.2624,-130.662,-7.0502,-6.1094,25.7322,-21.3813,3.4,1.64,null,null,null,89.151,1536,5.746,565097,543135,543877,607752,571788,646240,593428,643217,491676,605141,54.7538,null,null,null,null,null,null,null,16,5,Split Finger,0,0,0,0,0,0,0,0,Infield shift,Standard
FS,9/5/2019,92,-2.475,5.885,Max Kepler,596146,543135,null,foul,n/a,n/a,n/a,n/a,8,null,R,L,R,BOS,MIN,S,null,null,0,2,2019,-1.0542,-0.0778,-0.0943,1.8321,null,null,null,2,3,Top,null,null,n/a,n/a,543877,n/a,190905_234325,8.2374,-133.7355,-4.3051,-14.1724,25.2868,-32.4941,3.4,1.64,9,81.1,-12.4,91.907,1791,6.016,565097,543135,543877,607752,571788,646240,593428,643217,491676,605141,54.4833,null,null,null,null,null,null,null,16,4,Split Finger,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,9/5/2019,98.8,-2.4534,5.6826,Max Kepler,596146,543135,null,foul,n/a,n/a,n/a,n/a,3,null,R,L,R,BOS,MIN,S,null,null,0,2,2019,-0.8378,1.1115,0.4286,2.9682,null,null,null,2,3,Top,null,null,n/a,n/a,543877,n/a,190905_234305,9.8046,-143.6187,-4.5457,-13.8382,32.4855,-15.9383,3.4,1.64,205,76.2,32.3,98.94,2242,6.373,565097,543135,543877,607752,571788,646240,593428,643217,491676,605141,54.1269,null,null,null,null,null,null,null,16,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard
FS,9/5/2019,92.2,-2.38,5.8409,Max Kepler,596146,543135,null,called_strike,n/a,n/a,n/a,n/a,1,null,R,L,R,BOS,MIN,S,null,null,0,1,2019,-0.82,-0.0089,-0.3676,3.1172,null,null,null,2,3,Top,null,null,n/a,n/a,543877,n/a,190905_234243,6.7989,-134.2169,-1.166,-11.0797,24.37,-32.2716,3.4,1.64,null,null,null,92.061,1727,5.827,565097,543135,543877,607752,571788,646240,593428,643217,491676,605141,54.6722,null,null,null,null,null,null,null,16,2,Split Finger,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,9/5/2019,100.3,-2.3875,5.8222,Max Kepler,596146,543135,null,called_strike,n/a,n/a,n/a,n/a,3,null,R,L,R,BOS,MIN,S,null,null,0,0,2019,-0.8534,1.192,0.3004,3.0059,null,null,null,2,3,Top,null,null,n/a,n/a,543877,n/a,190905_234228,9.4631,-145.8508,-5.2848,-14.3315,31.88,-14.0869,3.4,1.64,null,null,null,100.726,2252,6.403,565097,543135,543877,607752,571788,646240,593428,643217,491676,605141,54.0967,null,null,null,null,null,null,null,16,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,9/5/2019,98.8,-2.4484,5.9778,Max Kepler,596146,543135,field_out,hit_into_play,n/a,n/a,n/a,n/a,5,Max Kepler grounds out sharply; second baseman Brock Holt to first baseman Sam Travis.  ,R,L,R,BOS,MIN,X,4,ground_ball,0,0,2019,-1.3257,0.9688,0.0486,2.4246,null,null,null,0,1,Top,153.5,151.71,n/a,n/a,543877,n/a,190905_231041,9.7929,-143.3476,-6.3807,-20.411,34.4276,-17.6813,3.4,1.64,51,103.7,0.1,98.01,2312,6.096,565097,543135,543877,607752,571788,646240,593428,643217,491676,605141,54.4037,0.442,0.405,0,1,0,0,4,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard
FT,9/4/2019,93.9,1.8328,5.8133,Max Kepler,596146,593958,walk,ball,n/a,n/a,n/a,n/a,14,Max Kepler walks.  ,R,L,L,BOS,MIN,B,null,null,3,2,2019,1.3052,0.8262,1.6113,1.5937,null,null,null,2,7,Top,null,null,n/a,n/a,543877,n/a,190905_021759,-3.4381,-136.5967,-7.0366,17.046,28.2489,-20.5859,3.2707,1.5999,null,null,null,93.985,2037,6.219,565096,593958,543877,519048,571788,646240,593428,643217,598265,605141,54.2801,null,null,0.7,1,0,0,null,58,8,2-Seam Fastball,6,0,0,6,0,6,0,6,Infield shift,Standard
CH,9/4/2019,86.9,1.8922,5.7553,Max Kepler,596146,593958,null,foul,n/a,n/a,n/a,n/a,14,null,R,L,L,BOS,MIN,S,null,null,3,2,2019,1.3745,0.5321,0.7746,1.1425,null,null,null,2,7,Top,null,null,n/a,n/a,543877,n/a,190905_021725,-5.4323,-126.4179,-5.9702,15.6947,23.3888,-25.5912,3.4,1.64,null,null,null,86.85,1970,6.067,565096,593958,543877,519048,571788,646240,593428,643217,598265,605141,54.4328,null,null,null,null,null,null,null,58,7,Changeup,6,0,0,6,0,6,0,6,Strategic,Standard
FF,9/4/2019,93.6,1.9835,5.6533,Max Kepler,596146,593958,null,ball,n/a,n/a,n/a,n/a,11,null,R,L,L,BOS,MIN,B,null,null,2,2,2019,0.6971,0.8526,-0.8802,4.0803,null,null,null,2,7,Top,null,null,n/a,n/a,543877,n/a,190905_021652,-8.7951,-136.0665,-0.2108,10.265,26.4056,-21.8816,3.4,1.6893,null,null,null,93.077,2008,5.777,565096,593958,543877,519048,571788,646240,593428,643217,598265,605141,54.7226,null,null,null,null,null,null,null,58,6,4-Seam Fastball,6,0,0,6,0,6,0,6,Strategic,Standard
CH,9/4/2019,87.2,1.8581,5.7877,Max Kepler,596146,593958,null,foul,n/a,n/a,n/a,n/a,13,null,R,L,L,BOS,MIN,S,null,null,2,2,2019,1.1731,0.4007,-0.5079,0.8123,null,null,null,2,7,Top,null,null,n/a,n/a,543877,n/a,190905_021617,-8.0987,-126.7277,-6.6866,14.2097,22.382,-26.8117,3.4,1.64,null,null,null,87.716,1757,6.382,565096,593958,543877,519048,571788,646240,593428,643217,598265,605141,54.1175,null,null,null,null,null,null,null,58,5,Changeup,6,0,0,6,0,6,0,6,Strategic,Standard
CU,9/4/2019,83.7,1.7328,5.8781,Max Kepler,596146,593958,null,ball,n/a,n/a,n/a,n/a,13,null,R,L,L,BOS,MIN,B,null,null,1,2,2019,-0.4099,-0.3926,-1.0813,1.6184,null,null,null,2,7,Top,null,null,n/a,n/a,543877,n/a,190905_021558,-5.6631,-121.8535,-2.761,-3.1845,19.2748,-35.8364,3.32,1.5674,null,null,null,83.843,2188,5.926,565096,593958,543877,519048,571788,646240,593428,643217,598265,605141,54.5735,null,null,null,null,null,null,null,58,4,Curveball,6,0,0,6,0,6,0,6,Standard,Standard
FT,9/4/2019,92.9,1.8167,5.8591,Max Kepler,596146,593958,null,swinging_strike,n/a,n/a,n/a,n/a,14,null,R,L,L,BOS,MIN,S,null,null,1,1,2019,1.4322,0.4562,0.485,1.2351,null,null,null,2,7,Top,null,null,n/a,n/a,543877,n/a,190905_021531,-6.4598,-135.0451,-7.0246,18.7114,27.5301,-25.4185,3.4,1.64,null,null,null,92.572,2029,6.008,565096,593958,543877,519048,571788,646240,593428,643217,598265,605141,54.4917,null,null,null,null,null,null,null,58,3,2-Seam Fastball,6,0,0,6,0,6,0,6,Standard,Standard
FT,9/4/2019,92,1.8785,5.7977,Max Kepler,596146,593958,null,foul,n/a,n/a,n/a,n/a,12,null,R,L,L,BOS,MIN,S,null,null,1,0,2019,1.5755,0.8051,1.0697,2.6262,null,null,null,2,7,Top,null,null,n/a,n/a,543877,n/a,190905_021501,-5.4446,-133.8461,-3.9315,20.0314,29.0366,-21.9099,3.4,1.64,8,75.1,-19.6,91.873,2130,6.236,565096,593958,543877,519048,571788,646240,593428,643217,598265,605141,54.2632,null,null,null,null,null,null,null,58,2,2-Seam Fastball,6,0,0,6,0,6,0,6,Standard,Standard
